stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"318723182","2015-02-14 13:53:10","Alexander Hamilton&#8217;s improbable life story inspires new musical","http://nypost.com/2015/02/14/alexander-hamiltons-improbable-life-story-inspires-new-musical/","en","False","","7","New York Post","http://www.nypost.com/"
"318998212","2015-02-15 21:32:00","Scope-creep strikes again at Immigration NZ","http://www.zdnet.com/article/scope-creep-strikes-again-at-immigration-nz/#ftag=RSSbaffb68","en","False","","39330","zdnet","http://news.zdnet.com/"
"319280363","2015-02-16 17:32:24","News Analysis: Vaccinations Are States’ Call","http://rss.nytimes.com/c/34625/f/640377/s/43755f50/sc/7/l/0L0Snytimes0N0C20A150C0A20C170Chealth0Cvaccinations0Eare0Estates0Ecall0Bhtml0Dpartner0Frss0Gemc0Frss/story01.htm","en","False","","1","New York Times","http://nytimes.com"
"319454660","2015-02-17 10:07:00","Three-Minute Briefing: Texas Judge Messes With Obama's Immigration Move","http://www.usnews.com/news/blogs/washington-whispers/2015/02/17/three-minute-briefing-texas-judge-messes-with-obamas-immigration-move","en","False","","1100","US News & World Report ","http://www.usnews.com/"
"319768530","2015-02-18 09:52:00","Cartoonist Mana Neyestani speaks on his Iran imprisonment, Charlie Hebdo","http://feeds.latimes.com/~r/latimes/news/local/~3/JQCvtU5n8so/story01.htm","en","False","","6","LA Times","http://www.latimes.com/"
"319890033","2015-02-18 13:56:05","Chris Weigant:  Escape Hatch, Can-Kick, Or Shutdown?","http://www.huffingtonpost.com/chris-weigant/escape-hatch-can-kick-or_b_6709468.html","en","False","","27502","HuffPost","http://www.huffingtonpost.com/#"
"320938388","2015-02-19 08:00:24","Will Jeb Bush ever take on Wall Street? — What happens if Greece blows up?","http://www.politico.com/morningmoney/0215/morningmoney17160.html","en","False","","18268","Politico","https://www.politico.com/"
"321547773","2015-02-24 18:39:00","How Congress connives in the offshoring of American IT jobs","http://feeds.latimes.com/~r/latimes/news/local/~3/jSyHTmMip9w/story01.htm","en","False","","6","LA Times","http://www.latimes.com/"
"321615093","2015-02-25 01:59:58","How dirty media brought down Oregon&#8217;s clean-energy governor and his activist fiancée","http://grist.org/politics/how-dirty-media-brought-down-oregons-clean-energy-governor-and-his-activist-fiancee/?utm_source=syndication&utm_medium=rss&utm_campaign=feed","en","False","","27343","Grist","http://grist.org/"
"321962969","2015-02-25 07:59:35","How an undocumented immigrant rose at Goldman — Yellen beats back audit questions — DHS battle continues","http://www.politico.com/morningmoney/0215/morningmoney17237.html","en","False","","18268","Politico","https://www.politico.com/"
"323477661","2015-03-03 12:07:12","Agents target industry helping Chinese women have US babies","http://hosted.ap.org/dynamic/stories/U/US_MATERNITY_TOURISM?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT","en","True","","25","Orange County Register","http://www.ocregister.com/"
"323478327","2015-03-03 12:07:07","Agents target industry helping Chinese women have US babies","http://www.sfgate.com/news/us/article/Agents-target-industry-helping-Chinese-women-have-6112245.php","en","True","","14","SF Chronicle","http://www.sfgate.com/"
"323480987","2015-03-03 12:07:07"," Agents target industry helping Chinese women have US babies ","http://www.chron.com/news/us/article/Agents-target-industry-helping-Chinese-women-have-6112245.php","en","True","","10","houstonchronicle","http://www.chron.com/"
"323537300","2015-03-03 16:27:21","Crackdown on industry helping Chinese women have U.S. babies","http://www.sfgate.com/nation/article/Crackdown-on-industry-helping-Chinese-women-have-6112784.php","en","True","","14","SF Chronicle","http://www.sfgate.com/"
"324109330","2015-03-05 09:42:30","Inside the shadowy world of birth tourism at ‘maternity hotels’","http://feeds.washingtonpost.com/c/34656/f/645348/s/4412d796/sc/10/l/0L0Swashingtonpost0N0Cnews0Cpost0Enation0Cwp0C20A150C0A30C0A50Cthe0Eshadowy0Eworld0Eof0Ebirth0Etourism0Eat0Ecalifornias0Eluxury0Ematernity0Ehotels0C0Dwprss0Frss0Ihomepage/story01.htm","en","False","","2","Washington Post","http://washingtonpost.com"
"325144007","2015-03-09 13:27:24","Jeb&#8217;s Common Core quagmire: How the monied candidate is trying to evade a mess","http://www.salon.com/2015/03/09/jebs_common_core_quagmire_how_the_monied_candidate_is_trying_to_evade_a_mess/","en","False","","1757","Salon","http://www.salon.com/"
"335178745","2015-04-12 11:46:48","Old candidates, young voters and the future of Philadelphia","http://hosted.ap.org/dynamic/stories/U/US_PHILADELPHIA_MAYORS_RACE?SITE=CAANR&SECTION=HOME&TEMPLATE=DEFAULT","en","True","","25","Orange County Register","http://www.ocregister.com/"
"336040552","2015-04-15 02:00:00","Record number of H-1B applicants sparks immigration debate","http://www.mercurynews.com/business/ci_27914760/record-number-h-1b-applicants-sparks-immigration-debate?source=rss_viewed","en","False","","35","San Jose Mercury News","http://www.mercurynews.com/"
