stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"25413158","2010-10-14 23:02:51","Obama, in televised town hall, beckons young voters","http://www.sacbee.com/2010/10/14/3105345/obama-in-televised-town-hall-beckons.html#mi_rss=Wire%20Lifestyle","","False","","26","Sac Bee","http://www.sacbee.com/"
"26033312","2010-10-29 05:00:00","(no title)","http://www.miamiherald.com/2010/10/29/1896154.html","","False","","28","Miami Herald","http://www.miamiherald.com/"
"26368772","2010-11-05 19:24:00","   Removal of Iowa judges may inspire similar efforts ","http://www.kansascity.com/2010/11/05/2398325/removal-of-iowa-judges-may-inspire.html","","False","","30","Kansas City Star","http://www.kansascity.com/"
"26370952","2010-11-05 21:43:22","Removal of Iowa judges may inspire similar efforts","http://www.sacbee.com/2010/11/05/3162911/removal-of-iowa-judges-may-inspire.html#mi_rss=Wire%20National%20News","","False","","26","Sac Bee","http://www.sacbee.com/"
"26644352","2010-11-12 05:00:00","(no title)","http://www.miamiherald.com/2010/11/12/1920677.html","","False","","28","Miami Herald","http://www.miamiherald.com/"
"27104415","2010-11-17 19:15:00","   Editorial Roundup: Excerpts From Recent Editorials ","http://www.kansascity.com/2010/11/17/2444464/editorial-roundup-excerpts-from.html","","False","","30","Kansas City Star","http://www.kansascity.com/"
"27127280","2010-11-18 03:00:00","At DREAM Act rally, a surprise disclosure","http://www.miamiherald.com/2010/11/17/1931298/at-dream-act-rally-a-surprise.html","","False","","28","Miami Herald","http://www.miamiherald.com/"
"27782091","2010-12-01 08:06:26","Foreign-born MBAs undeterred by obstacles to US jobs","http://www.sacbee.com/2010/11/30/3223625/foreign-born-mbas-undeterred-by.html#mi_rss=Wire%20Jobs","","False","","26","Sac Bee","http://www.sacbee.com/"
"27793052","2010-12-01 06:00:00","An investment in the American Dream","http://www.miamiherald.com/2010/12/01/1950986/an-investment-in-the-american.html","","False","","28","Miami Herald","http://www.miamiherald.com/"
"28008600","2010-12-05 08:00:00","Holiday road to peril","http://www.sacbee.com/2010/12/05/3233735/holiday-road-to-peril.html#mi_rss=Transportation","","False","","26","Sac Bee","http://www.sacbee.com/"
"28036266","2010-12-06 08:00:00","Letters to the Editor","http://www.sacbee.com/2010/12/06/3235171/letters-to-the-editor.html#mi_rss=Letters%20to%20the%20Editor","","False","","26","Sac Bee","http://www.sacbee.com/"
"24901554","2010-10-02 01:20:27","Oct. 2 Readers  letters","http://www.mercurynews.com/letters/ci_16229865?source=rss","en","False","","35","San Jose Mercury News","http://www.mercurynews.com/"
"24976698","2010-10-04 21:15:40","Tuesday's Letters: Hurdles to legal immigration high","http://www.tampabay.com/opinion/letters/article1125929.ece","en","False","","22","Tampa Bay Times","http://www.tampabay.com/"
"25347137","2010-10-13 12:44:32","The rescue","http://feeds.voices.washingtonpost.com/click.phdo?i=3f874824b1270549afb5b6641884f39d","en","False","","2","Washington Post","http://washingtonpost.com"
"25425177","2010-10-15 07:00:00","Obama targets young voters at televised town hall","http://feeds.latimes.com/~r/latimes/news/nationworld/nation/~3/DNYUw_i0oPQ/la-na-obama-town-hall-20101015,0,4342704.story","en","False","","6","LA Times","http://www.latimes.com/"
"25451580","2010-10-14 00:00:00","Transcript of Obama's Youth Townhall","http://www.realclearpolitics.com/articles/2010/10/14/transcript_of_obamas_youth_townhall__107594.html","en","False","","1040","RealClearPolitics","http://realclearpolitics.com/"
"25507676","2010-10-16 22:40:54","Six questions for the candidates: Tom Horner, Independence Party","http://www.startribune.com/opinion/commentary/105067934.html","en","False","","19","Star Tribune ","http://www.startribune.com/"
"25874060","2010-10-25 11:00:00","LETTERS TO THE EDITOR","http://feeds.sfgate.com/click.phdo?i=17d31f6a5a5f4907e8714d6651ee1ad9","en","False","","14","SF Chronicle","http://www.sfgate.com/"
"26684409","2010-11-13 06:27:00","Texas Legislature expected to pass immigration crackdown","http://feeds.chron.com/~r/houstonchronicle/metro/~3/ROTYbSeDnEc/7292455.html","en","False","","10","houstonchronicle","http://www.chron.com/"
"26841732","2010-11-16 23:05:37","President Obama pushes for approval of Dream Act ; David Rivera not so sure","http://feedproxy.google.com/~r/typepad/MiamiHerald/nakedpolitics/~3/1OIQ8HdmyOg/president-obama-pushes-for-approval-of-dream-act-david-rivera-not-so-sure.html","en","False","","28","Miami Herald","http://www.miamiherald.com/"
"27046083","2010-11-17 18:50:56","Kat's Daily Obama Administration Report, 11/17/10","http://www.dailykos.com/storyonly/2010/11/17/124549/83","en","False","","115","Daily Kos","http://www.dailykos.com"
"27106653","2010-11-17 19:21:03","Editorial Roundup: Excerpts From Recent Editorials","http://feeds.boston.com/click.phdo?i=2c57a7650f9f13ee6b8708883a95bffe","en","True","","15","The Boston Globe","https://www.bostonglobe.com/"
"27626932","2010-11-28 00:07:54","The internet's cyber radicals","http://www.guardian.co.uk/technology/2010/nov/28/internet-radicals-world-wide-web","en","False","","1751","Guardian US","https://www.theguardian.com/us"
"27667606","2010-11-29 09:21:54","Politics live blog – Monday 29 November 2010","http://www.guardian.co.uk/politics/blog/2010/nov/29/politics-live-blog","en","False","","1751","Guardian US","https://www.theguardian.com/us"
"27706464","2010-11-29 17:34:00","   On the way: Sarah McLachlan (and others) ","http://backtorockville.typepad.com/back_to_rockville/2010/11/on-the-way-sarah-mclachlan-and-others.html","en","False","","30","Kansas City Star","http://www.kansascity.com/"
"28058335","2010-12-06 18:00:00","Op-Ed: Count On Envy To Drive The U.S. Economy","http://www.npr.org/2010/12/06/131853959/op-ed-count-on-envy-to-drive-the-u-s-economy?ft=1&f=5","en","False","","1096","NPR","http://www.npr.org/"
"28089598","2010-12-07 01:31:17","DREAM Act sheds light on critics' views","http://www.startribune.com/opinion/commentary/111416004.html","en","False","","19","Star Tribune ","http://www.startribune.com/"
"28113476","2010-12-07 12:00:00","DREAM Act clarifies immigration debate","http://feeds.sfgate.com/click.phdo?i=6f0d8256a06effb55ab079fa02036405","en","False","","14","SF Chronicle","http://www.sfgate.com/"
"28168590","2010-12-08 15:36:58","Dems push DREAM Act","http://rss.cnn.com/~r/rss/cnn_topstories/~3/2b1-wt1X8CA/index.html","en","False","","1095","CNN","http://www.cnn.com/"
"28199567","2010-12-09 02:05:00","House of Representatives narrowly approves DREAM Act; Senate must now vote on immigration bill","http://feeds.latimes.com/~r/latimes/sports/basketball/wnba/sparks/~3/tUEZ_NPU91I/la-me-1209-house-dream-m,0,4869142.story","en","False","","6","LA Times","http://www.latimes.com/"
"28568961","2010-12-16 05:01:00","New Pitch for Start-Up Visas ","http://online.wsj.com/article/SB10001424052748704694004576020001550357580.html?mod=rss_Running_a_Business","en","False","","1150","Wall Street Journal","https://www.wsj.com/"
"28609013","2010-12-16 18:00:00","Status Affects Young Illegal Immigrants' Choices","http://www.npr.org/2010/12/16/132112116/status-affects-young-illegal-immigrants-choices?ft=1&f=5","en","False","","1096","NPR","http://www.npr.org/"
"28728421","2010-12-19 08:00:00","UC San Diego grad student scrambling to avoid deportation","http://feeds.latimes.com/~r/latimes/news/local/~3/T4hhs8wg9fY/la-me-deport-20101219,0,3308780.story","en","False","","6","LA Times","http://www.latimes.com/"
"28887460","2010-12-23 05:00:00","End the Immigration Lottery","http://www.nationalreview.com/articles/255833/end-immigration-lottery-clifford-d-may","en","False","","1117","National Review","http://www.nationalreview.com/"
